0 -nan -nan -nan -nan
0.7617 0.0913932 0.966603 -0.228327 -0.31972
0.7618 0.0914465 0.967097 -0.228382 -0.319828
0.7619 0.0914998 0.967591 -0.228437 -0.319937
0.762 0.0915531 0.968085 -0.228493 -0.320046
0.7621 0.0916064 0.96858 -0.228548 -0.320154
0.7622 0.0916597 0.969074 -0.228603 -0.320263
0.7623 0.091713 0.969569 -0.228658 -0.320371
0.7624 0.0917664 0.970064 -0.228714 -0.32048
0.7625 0.0918197 0.97056 -0.228769 -0.320588
0.7626 0.091873 0.971055 -0.228824 -0.320697
0.7627 0.0919264 0.971551 -0.228879 -0.320805
0.7628 0.0919797 0.972047 -0.228934 -0.320914
0.7629 0.0920331 0.972544 -0.228989 -0.321022
0.763 0.0920864 0.97304 -0.229044 -0.321131
0.7631 0.0921398 0.973537 -0.229099 -0.321239
0.7632 0.0921932 0.974034 -0.229154 -0.321347
0.7633 0.0922465 0.974532 -0.229209 -0.321456
0.7634 0.0922999 0.975029 -0.229264 -0.321564
0.7635 0.0923533 0.975527 -0.229319 -0.321672
0.7636 0.0924067 0.976025 -0.229374 -0.321781
0.7637 0.0924601 0.976524 -0.229429 -0.321889
0.7638 0.0925135 0.977022 -0.229484 -0.321997
0.7639 0.0925669 0.977521 -0.229538 -0.322105
0.764 0.0926204 0.97802 -0.229593 -0.322214
0.7641 0.0926738 0.978519 -0.229648 -0.322322
0.7642 0.0927272 0.979019 -0.229703 -0.32243
0.7643 0.0927807 0.979519 -0.229757 -0.322538
0.7644 0.0928341 0.980019 -0.229812 -0.322646
0.7645 0.0928876 0.980519 -0.229867 -0.322754
0.7646 0.092941 0.981019 -0.229921 -0.322862
0.7647 0.0929945 0.98152 -0.229976 -0.32297
0.7648 0.093048 0.982021 -0.23003 -0.323078
0.7649 0.0931014 0.982523 -0.230085 -0.323186
0.765 0.0931549 0.983024 -0.23014 -0.323294
0.7651 0.0932084 0.983526 -0.230194 -0.323402
0.7652 0.0932619 0.984028 -0.230248 -0.32351
0.7653 0.0933154 0.98453 -0.230303 -0.323618
0.7654 0.0933689 0.985033 -0.230357 -0.323726
0.7655 0.0934225 0.985535 -0.230412 -0.323834
0.7656 0.093476 0.986038 -0.230466 -0.323942
0.7657 0.0935295 0.986542 -0.23052 -0.32405
0.7658 0.093583 0.987045 -0.230575 -0.324158
0.7659 0.0936366 0.987549 -0.230629 -0.324265
0.766 0.0936901 0.988053 -0.230683 -0.324373
0.7661 0.0937437 0.988557 -0.230737 -0.324481
0.7662 0.0937972 0.989062 -0.230792 -0.324589
0.7663 0.0938508 0.989566 -0.230846 -0.324696
0.7664 0.0939044 0.990071 -0.2309 -0.324804
0.7665 0.093958 0.990577 -0.230954 -0.324912
0.7666 0.0940115 0.991082 -0.231008 -0.32502
0.7667 0.0940651 0.991588 -0.231062 -0.325127
0.7668 0.0941187 0.992094 -0.231116 -0.325235
0.7669 0.0941723 0.9926 -0.23117 -0.325342
0.767 0.0942259 0.993107 -0.231224 -0.32545
0.7671 0.0942795 0.993613 -0.231278 -0.325558
0.7672 0.0943332 0.99412 -0.231332 -0.325665
0.7673 0.0943868 0.994628 -0.231386 -0.325773
0.7674 0.0944404 0.995135 -0.23144 -0.32588
0.7675 0.0944941 0.995643 -0.231493 -0.325988
0.7676 0.0945477 0.996151 -0.231547 -0.326095
0.7677 0.0946014 0.996659 -0.231601 -0.326202
0.7678 0.094655 0.997168 -0.231655 -0.32631
0.7679 0.0947087 0.997676 -0.231709 -0.326417
0.768 0.0947623 0.998185 -0.231762 -0.326525
0.7681 0.094816 0.998695 -0.231816 -0.326632
0.7682 0.0948697 0.999204 -0.23187 -0.326739
0.7683 0.0949234 0.999714 -0.231923 -0.326847
0.7684 0.0949771 1.00022 -0.231977 -0.326954
0.7685 0.0950308 1.00073 -0.23203 -0.327061
0.7686 0.0950845 1.00124 -0.232084 -0.327168
0.7687 0.0951382 1.00176 -0.232137 -0.327276
0.7688 0.0951919 1.00227 -0.232191 -0.327383
0.7689 0.0952456 1.00278 -0.232244 -0.32749
0.769 0.0952994 1.00329 -0.232298 -0.327597
0.7691 0.0953531 1.0038 -0.232351 -0.327704
0.7692 0.0954068 1.00431 -0.232404 -0.327811
0.7693 0.0954606 1.00483 -0.232458 -0.327918
0.7694 0.0955143 1.00534 -0.232511 -0.328025
0.7695 0.0955681 1.00585 -0.232564 -0.328133
0.7696 0.0956219 1.00636 -0.232618 -0.32824
0.7697 0.0956756 1.00688 -0.232671 -0.328347
0.7698 0.0957294 1.00739 -0.232724 -0.328454
0.7699 0.0957832 1.0079 -0.232777 -0.328561
0.77 0.095837 1.00842 -0.23283 -0.328667
0.7701 0.0958908 1.00893 -0.232884 -0.328774
0.7702 0.0959446 1.00945 -0.232937 -0.328881
0.7703 0.0959984 1.00996 -0.23299 -0.328988
0.7704 0.0960522 1.01048 -0.233043 -0.329095
0.7705 0.096106 1.01099 -0.233096 -0.329202
0.7706 0.0961599 1.01151 -0.233149 -0.329309
0.7707 0.0962137 1.01202 -0.233202 -0.329415
0.7708 0.0962675 1.01254 -0.233255 -0.329522
0.7709 0.0963214 1.01306 -0.233308 -0.329629
0.771 0.0963752 1.01357 -0.233361 -0.329736
0.7711 0.0964291 1.01409 -0.233413 -0.329842
0.7712 0.0964829 1.01461 -0.233466 -0.329949
0.7713 0.0965368 1.01513 -0.233519 -0.330056
0.7714 0.0965907 1.01564 -0.233572 -0.330162
0.7715 0.0966445 1.01616 -0.233625 -0.330269
0.7716 0.0966984 1.01668 -0.233677 -0.330376
0.7717 0.0967523 1.0172 -0.23373 -0.330482
0.7718 0.0968062 1.01772 -0.233783 -0.330589
0.7719 0.0968601 1.01824 -0.233835 -0.330695
0.772 0.096914 1.01876 -0.233888 -0.330802
0.7721 0.0969679 1.01927 -0.23394 -0.330908
0.7722 0.0970218 1.01979 -0.233993 -0.331015
0.7723 0.0970758 1.02031 -0.234046 -0.331121
0.7724 0.0971297 1.02083 -0.234098 -0.331228
0.7725 0.0971836 1.02136 -0.234151 -0.331334
0.7726 0.0972376 1.02188 -0.234203 -0.331441
0.7727 0.0972915 1.0224 -0.234255 -0.331547
0.7728 0.0973455 1.02292 -0.234308 -0.331653
0.7729 0.0973994 1.02344 -0.23436 -0.33176
0.773 0.0974534 1.02396 -0.234412 -0.331866
0.7731 0.0975074 1.02448 -0.234465 -0.331972
0.7732 0.0975614 1.02501 -0.234517 -0.332078
0.7733 0.0976153 1.02553 -0.234569 -0.332185
0.7734 0.0976693 1.02605 -0.234622 -0.332291
0.7735 0.0977233 1.02658 -0.234674 -0.332397
0.7736 0.0977773 1.0271 -0.234726 -0.332503
0.7737 0.0978313 1.02762 -0.234778 -0.332609
0.7738 0.0978853 1.02815 -0.23483 -0.332715
0.7739 0.0979394 1.02867 -0.234882 -0.332822
0.774 0.0979934 1.0292 -0.234934 -0.332928
0.7741 0.0980474 1.02972 -0.234986 -0.333034
0.7742 0.0981014 1.03025 -0.235038 -0.33314
0.7743 0.0981555 1.03077 -0.23509 -0.333246
0.7744 0.0982095 1.0313 -0.235142 -0.333352
0.7745 0.0982636 1.03182 -0.235194 -0.333458
0.7746 0.0983176 1.03235 -0.235246 -0.333564
0.7747 0.0983717 1.03287 -0.235298 -0.33367
0.7748 0.0984258 1.0334 -0.23535 -0.333776
0.7749 0.0984798 1.03393 -0.235402 -0.333881
0.775 0.0985339 1.03446 -0.235453 -0.333987
0.7751 0.098588 1.03498 -0.235505 -0.334093
0.7752 0.0986421 1.03551 -0.235557 -0.334199
0.7753 0.0986962 1.03604 -0.235609 -0.334305
0.7754 0.0987503 1.03657 -0.23566 -0.334411
0.7755 0.0988044 1.0371 -0.235712 -0.334516
0.7756 0.0988585 1.03762 -0.235764 -0.334622
0.7757 0.0989127 1.03815 -0.235815 -0.334728
0.7758 0.0989668 1.03868 -0.235867 -0.334833
0.7759 0.0990209 1.03921 -0.235918 -0.334939
0.776 0.099075 1.03974 -0.23597 -0.335045
0.7761 0.0991292 1.04027 -0.236021 -0.33515
0.7762 0.0991833 1.0408 -0.236073 -0.335256
0.7763 0.0992375 1.04133 -0.236124 -0.335362
0.7764 0.0992917 1.04186 -0.236176 -0.335467
0.7765 0.0993458 1.04239 -0.236227 -0.335573
0.7766 0.0994 1.04293 -0.236278 -0.335678
0.7767 0.0994542 1.04346 -0.23633 -0.335784
0.7768 0.0995084 1.04399 -0.236381 -0.335889
0.7769 0.0995625 1.04452 -0.236432 -0.335995
0.777 0.0996167 1.04505 -0.236483 -0.3361
0.7771 0.0996709 1.04559 -0.236535 -0.336205
0.7772 0.0997251 1.04612 -0.236586 -0.336311
0.7773 0.0997793 1.04665 -0.236637 -0.336416
0.7774 0.0998336 1.04719 -0.236688 -0.336522
0.7775 0.0998878 1.04772 -0.236739 -0.336627
0.7776 0.099942 1.04826 -0.23679 -0.336732
0.7777 0.0999962 1.04879 -0.236841 -0.336837
0.7778 0.10005 1.04933 -0.236892 -0.336943
0.7779 0.100105 1.04986 -0.236943 -0.337048
0.778 0.100159 1.0504 -0.236994 -0.337153
0.7781 0.100213 1.05093 -0.237045 -0.337258
0.7782 0.100267 1.05147 -0.237096 -0.337363
0.7783 0.100322 1.052 -0.237147 -0.337469
0.7784 0.100376 1.05254 -0.237198 -0.337574
0.7785 0.10043 1.05308 -0.237248 -0.337679
0.7786 0.100485 1.05361 -0.237299 -0.337784
0.7787 0.100539 1.05415 -0.23735 -0.337889
0.7788 0.100593 1.05469 -0.237401 -0.337994
0.7789 0.100647 1.05522 -0.237451 -0.338099
0.779 0.100702 1.05576 -0.237502 -0.338204
0.7791 0.100756 1.0563 -0.237553 -0.338309
0.7792 0.10081 1.05684 -0.237603 -0.338414
0.7793 0.100865 1.05738 -0.237654 -0.338519
0.7794 0.100919 1.05792 -0.237705 -0.338624
0.7795 0.100973 1.05846 -0.237755 -0.338729
0.7796 0.101028 1.059 -0.237806 -0.338833
0.7797 0.101082 1.05954 -0.237856 -0.338938
0.7798 0.101136 1.06008 -0.237907 -0.339043
0.7799 0.101191 1.06062 -0.237957 -0.339148
0.78 0.101245 1.06116 -0.238007 -0.339253
0.7801 0.1013 1.0617 -0.238058 -0.339357
0.7802 0.101354 1.06224 -0.238108 -0.339462
0.7803 0.101408 1.06278 -0.238158 -0.339567
0.7804 0.101463 1.06332 -0.238209 -0.339671
0.7805 0.101517 1.06387 -0.238259 -0.339776
0.7806 0.101571 1.06441 -0.238309 -0.339881
0.7807 0.101626 1.06495 -0.238359 -0.339985
0.7808 0.10168 1.06549 -0.23841 -0.34009
0.7809 0.101735 1.06604 -0.23846 -0.340194
0.781 0.101789 1.06658 -0.23851 -0.340299
0.7811 0.101843 1.06712 -0.23856 -0.340403
0.7812 0.101898 1.06767 -0.23861 -0.340508
0.7813 0.101952 1.06821 -0.23866 -0.340612
0.7814 0.102007 1.06876 -0.23871 -0.340717
0.7815 0.102061 1.0693 -0.23876 -0.340821
0.7816 0.102116 1.06985 -0.23881 -0.340926
0.7817 0.10217 1.07039 -0.23886 -0.34103
0.7818 0.102225 1.07094 -0.23891 -0.341134
0.7819 0.102279 1.07149 -0.23896 -0.341239
0.782 0.102333 1.07203 -0.239009 -0.341343
0.7821 0.102388 1.07258 -0.239059 -0.341447
0.7822 0.102442 1.07313 -0.239109 -0.341552
0.7823 0.102497 1.07367 -0.239159 -0.341656
0.7824 0.102551 1.07422 -0.239209 -0.34176
0.7825 0.102606 1.07477 -0.239258 -0.341864
0.7826 0.10266 1.07532 -0.239308 -0.341968
0.7827 0.102715 1.07586 -0.239358 -0.342073
0.7828 0.102769 1.07641 -0.239407 -0.342177
0.7829 0.102824 1.07696 -0.239457 -0.342281
0.783 0.102878 1.07751 -0.239506 -0.342385
0.7831 0.102933 1.07806 -0.239556 -0.342489
0.7832 0.102988 1.07861 -0.239605 -0.342593
0.7833 0.103042 1.07916 -0.239655 -0.342697
0.7834 0.103097 1.07971 -0.239704 -0.342801
0.7835 0.103151 1.08026 -0.239754 -0.342905
0.7836 0.103206 1.08081 -0.239803 -0.343009
0.7837 0.10326 1.08136 -0.239852 -0.343113
0.7838 0.103315 1.08191 -0.239902 -0.343217
0.7839 0.103369 1.08247 -0.239951 -0.343321
0.784 0.103424 1.08302 -0.24 -0.343424
0.7841 0.103479 1.08357 -0.24005 -0.343528
0.7842 0.103533 1.08412 -0.240099 -0.343632
0.7843 0.103588 1.08468 -0.240148 -0.343736
0.7844 0.103642 1.08523 -0.240197 -0.34384
0.7845 0.103697 1.08578 -0.240246 -0.343943
0.7846 0.103752 1.08634 -0.240295 -0.344047
0.7847 0.103806 1.08689 -0.240345 -0.344151
0.7848 0.103861 1.08745 -0.240394 -0.344254
0.7849 0.103915 1.088 -0.240443 -0.344358
0.785 0.10397 1.08855 -0.240492 -0.344462
0.7851 0.104025 1.08911 -0.240541 -0.344565
0.7852 0.104079 1.08967 -0.240589 -0.344669
0.7853 0.104134 1.09022 -0.240638 -0.344772
0.7854 0.104189 1.09078 -0.240687 -0.344876
0.7855 0.104243 1.09133 -0.240736 -0.344979
0.7856 0.104298 1.09189 -0.240785 -0.345083
0.7857 0.104353 1.09245 -0.240834 -0.345186
0.7858 0.104407 1.093 -0.240882 -0.34529
0.7859 0.104462 1.09356 -0.240931 -0.345393
0.786 0.104517 1.09412 -0.24098 -0.345497
0.7861 0.104571 1.09468 -0.241029 -0.3456
0.7862 0.104626 1.09524 -0.241077 -0.345703
0.7863 0.104681 1.0958 -0.241126 -0.345807
0.7864 0.104735 1.09635 -0.241175 -0.34591
0.7865 0.10479 1.09691 -0.241223 -0.346013
0.7866 0.104845 1.09747 -0.241272 -0.346116
0.7867 0.1049 1.09803 -0.24132 -0.34622
0.7868 0.104954 1.09859 -0.241369 -0.346323
0.7869 0.105009 1.09915 -0.241417 -0.346426
0.787 0.105064 1.09971 -0.241465 -0.346529
0.7871 0.105118 1.10028 -0.241514 -0.346632
0.7872 0.105173 1.10084 -0.241562 -0.346735
0.7873 0.105228 1.1014 -0.241611 -0.346839
0.7874 0.105283 1.10196 -0.241659 -0.346942
0.7875 0.105337 1.10252 -0.241707 -0.347045
0.7876 0.105392 1.10308 -0.241755 -0.347148
0.7877 0.105447 1.10365 -0.241804 -0.347251
0.7878 0.105502 1.10421 -0.241852 -0.347354
0.7879 0.105557 1.10477 -0.2419 -0.347457
0.788 0.105611 1.10534 -0.241948 -0.34756
0.7881 0.105666 1.1059 -0.241996 -0.347662
0.7882 0.105721 1.10647 -0.242044 -0.347765
0.7883 0.105776 1.10703 -0.242092 -0.347868
0.7884 0.105831 1.1076 -0.24214 -0.347971
0.7885 0.105885 1.10816 -0.242188 -0.348074
0.7886 0.10594 1.10873 -0.242236 -0.348177
0.7887 0.105995 1.10929 -0.242284 -0.348279
0.7888 0.10605 1.10986 -0.242332 -0.348382
0.7889 0.106105 1.11042 -0.24238 -0.348485
0.789 0.106159 1.11099 -0.242428 -0.348587
0.7891 0.106214 1.11156 -0.242476 -0.34869
0.7892 0.106269 1.11213 -0.242524 -0.348793
0.7893 0.106324 1.11269 -0.242571 -0.348895
0.7894 0.106379 1.11326 -0.242619 -0.348998
0.7895 0.106434 1.11383 -0.242667 -0.349101
0.7896 0.106489 1.1144 -0.242715 -0.349203
0.7897 0.106543 1.11497 -0.242762 -0.349306
0.7898 0.106598 1.11554 -0.24281 -0.349408
0.7899 0.106653 1.1161 -0.242857 -0.349511
0.79 0.106708 1.11667 -0.242905 -0.349613
0.7901 0.106763 1.11724 -0.242953 -0.349715
0.7902 0.106818 1.11781 -0.243 -0.349818
0.7903 0.106873 1.11839 -0.243048 -0.34992
0.7904 0.106928 1.11896 -0.243095 -0.350023
0.7905 0.106983 1.11953 -0.243142 -0.350125
0.7906 0.107037 1.1201 -0.24319 -0.350227
0.7907 0.107092 1.12067 -0.243237 -0.35033
0.7908 0.107147 1.12124 -0.243285 -0.350432
0.7909 0.107202 1.12182 -0.243332 -0.350534
0.791 0.107257 1.12239 -0.243379 -0.350636
0.7911 0.107312 1.12296 -0.243426 -0.350738
0.7912 0.107367 1.12353 -0.243474 -0.350841
0.7913 0.107422 1.12411 -0.243521 -0.350943
0.7914 0.107477 1.12468 -0.243568 -0.351045
0.7915 0.107532 1.12526 -0.243615 -0.351147
0.7916 0.107587 1.12583 -0.243662 -0.351249
0.7917 0.107642 1.12641 -0.243709 -0.351351
0.7918 0.107697 1.12698 -0.243756 -0.351453
0.7919 0.107752 1.12756 -0.243803 -0.351555
0.792 0.107807 1.12813 -0.24385 -0.351657
0.7921 0.107862 1.12871 -0.243897 -0.351759
0.7922 0.107917 1.12928 -0.243944 -0.351861
0.7923 0.107972 1.12986 -0.243991 -0.351963
0.7924 0.108027 1.13044 -0.244038 -0.352065
0.7925 0.108082 1.13101 -0.244085 -0.352167
0.7926 0.108137 1.13159 -0.244132 -0.352269
0.7927 0.108192 1.13217 -0.244178 -0.35237
0.7928 0.108247 1.13275 -0.244225 -0.352472
0.7929 0.108302 1.13333 -0.244272 -0.352574
0.793 0.108357 1.13391 -0.244319 -0.352676
0.7931 0.108412 1.13449 -0.244365 -0.352777
0.7932 0.108467 1.13506 -0.244412 -0.352879
0.7933 0.108522 1.13564 -0.244459 -0.352981
0.7934 0.108577 1.13622 -0.244505 -0.353082
0.7935 0.108632 1.1368 -0.244552 -0.353184
0.7936 0.108687 1.13739 -0.244598 -0.353286
0.7937 0.108742 1.13797 -0.244645 -0.353387
0.7938 0.108797 1.13855 -0.244691 -0.353489
0.7939 0.108853 1.13913 -0.244738 -0.35359
0.794 0.108908 1.13971 -0.244784 -0.353692
0.7941 0.108963 1.14029 -0.24483 -0.353793
0.7942 0.109018 1.14088 -0.244877 -0.353895
0.7943 0.109073 1.14146 -0.244923 -0.353996
0.7944 0.109128 1.14204 -0.244969 -0.354097
0.7945 0.109183 1.14263 -0.245016 -0.354199
0.7946 0.109238 1.14321 -0.245062 -0.3543
0.7947 0.109293 1.14379 -0.245108 -0.354401
0.7948 0.109348 1.14438 -0.245154 -0.354503
0.7949 0.109404 1.14496 -0.2452 -0.354604
0.795 0.109459 1.14555 -0.245247 -0.354705
0.7951 0.109514 1.14613 -0.245293 -0.354807
0.7952 0.109569 1.14672 -0.245339 -0.354908
0.7953 0.109624 1.14731 -0.245385 -0.355009
0.7954 0.109679 1.14789 -0.245431 -0.35511
0.7955 0.109734 1.14848 -0.245477 -0.355211
0.7956 0.10979 1.14907 -0.245523 -0.355312
0.7957 0.109845 1.14965 -0.245569 -0.355413
0.7958 0.1099 1.15024 -0.245615 -0.355514
0.7959 0.109955 1.15083 -0.24566 -0.355615
0.796 0.11001 1.15142 -0.245706 -0.355717
0.7961 0.110065 1.152 -0.245752 -0.355817
0.7962 0.110121 1.15259 -0.245798 -0.355918
0.7963 0.110176 1.15318 -0.245844 -0.356019
0.7964 0.110231 1.15377 -0.245889 -0.35612
0.7965 0.110286 1.15436 -0.245935 -0.356221
0.7966 0.110341 1.15495 -0.245981 -0.356322
0.7967 0.110397 1.15554 -0.246026 -0.356423
0.7968 0.110452 1.15613 -0.246072 -0.356524
0.7969 0.110507 1.15672 -0.246117 -0.356624
0.797 0.110562 1.15732 -0.246163 -0.356725
0.7971 0.110618 1.15791 -0.246208 -0.356826
0.7972 0.110673 1.1585 -0.246254 -0.356927
0.7973 0.110728 1.15909 -0.246299 -0.357027
0.7974 0.110783 1.15969 -0.246345 -0.357128
0.7975 0.110839 1.16028 -0.24639 -0.357229
0.7976 0.110894 1.16087 -0.246436 -0.357329
0.7977 0.110949 1.16147 -0.246481 -0.35743
0.7978 0.111004 1.16206 -0.246526 -0.35753
0.7979 0.11106 1.16265 -0.246571 -0.357631
0.798 0.111115 1.16325 -0.246617 -0.357732
0.7981 0.11117 1.16384 -0.246662 -0.357832
0.7982 0.111225 1.16444 -0.246707 -0.357933
0.7983 0.111281 1.16503 -0.246752 -0.358033
0.7984 0.111336 1.16563 -0.246797 -0.358133
0.7985 0.111391 1.16623 -0.246842 -0.358234
0.7986 0.111447 1.16682 -0.246888 -0.358334
0.7987 0.111502 1.16742 -0.246933 -0.358434
0.7988 0.111557 1.16802 -0.246978 -0.358535
0.7989 0.111613 1.16861 -0.247023 -0.358635
0.799 0.111668 1.16921 -0.247068 -0.358735
0.7991 0.111723 1.16981 -0.247112 -0.358836
0.7992 0.111779 1.17041 -0.247157 -0.358936
0.7993 0.111834 1.17101 -0.247202 -0.359036
0.7994 0.111889 1.17161 -0.247247 -0.359136
0.7995 0.111945 1.17221 -0.247292 -0.359236
0.7996 0.112 1.17281 -0.247337 -0.359336
0.7997 0.112055 1.17341 -0.247381 -0.359437
0.7998 0.112111 1.17401 -0.247426 -0.359537
0.7999 0.112166 1.17461 -0.247471 -0.359637
0.8 0.112221 1.17521 -0.247515 -0.359737
0.8001 0.112277 1.17581 -0.24756 -0.359837
0.8002 0.112332 1.17641 -0.247605 -0.359937
0.8003 0.112387 1.17702 -0.247649 -0.360037
0.8004 0.112443 1.17762 -0.247694 -0.360137
0.8005 0.112498 1.17822 -0.247738 -0.360236
0.8006 0.112554 1.17882 -0.247783 -0.360336
0.8007 0.112609 1.17943 -0.247827 -0.360436
0.8008 0.112664 1.18003 -0.247872 -0.360536
0.8009 0.11272 1.18064 -0.247916 -0.360636
0.801 0.112775 1.18124 -0.24796 -0.360736
0.8011 0.112831 1.18184 -0.248005 -0.360835
0.8012 0.112886 1.18245 -0.248049 -0.360935
0.8013 0.112942 1.18306 -0.248093 -0.361035
0.8014 0.112997 1.18366 -0.248137 -0.361134
0.8015 0.113052 1.18427 -0.248182 -0.361234
0.8016 0.113108 1.18487 -0.248226 -0.361334
0.8017 0.113163 1.18548 -0.24827 -0.361433
0.8018 0.113219 1.18609 -0.248314 -0.361533
0.8019 0.113274 1.1867 -0.248358 -0.361632
0.802 0.11333 1.1873 -0.248402 -0.361732
0.8021 0.113385 1.18791 -0.248446 -0.361831
0.8022 0.113441 1.18852 -0.24849 -0.361931
0.8023 0.113496 1.18913 -0.248534 -0.36203
0.8024 0.113552 1.18974 -0.248578 -0.36213
0.8025 0.113607 1.19035 -0.248622 -0.362229
0.8026 0.113663 1.19096 -0.248666 -0.362328
0.8027 0.113718 1.19157 -0.24871 -0.362428
0.8028 0.113774 1.19218 -0.248754 -0.362527
0.8029 0.113829 1.19279 -0.248797 -0.362626
0.803 0.113885 1.1934 -0.248841 -0.362726
0.8031 0.11394 1.19401 -0.248885 -0.362825
0.8032 0.113996 1.19462 -0.248929 -0.362924
0.8033 0.114051 1.19524 -0.248972 -0.363023
0.8034 0.114107 1.19585 -0.249016 -0.363122
0.8035 0.114162 1.19646 -0.24906 -0.363222
0.8036 0.114218 1.19707 -0.249103 -0.363321
0.8037 0.114273 1.19769 -0.249147 -0.36342
0.8038 0.114329 1.1983 -0.24919 -0.363519
0.8039 0.114384 1.19892 -0.249234 -0.363618
0.804 0.11444 1.19953 -0.249277 -0.363717
0.8041 0.114495 1.20015 -0.249321 -0.363816
0.8042 0.114551 1.20076 -0.249364 -0.363915
0.8043 0.114606 1.20138 -0.249407 -0.364014
0.8044 0.114662 1.20199 -0.249451 -0.364113
0.8045 0.114718 1.20261 -0.249494 -0.364212
0.8046 0.114773 1.20323 -0.249537 -0.36431
0.8047 0.114829 1.20384 -0.24958 -0.364409
0.8048 0.114884 1.20446 -0.249624 -0.364508
0.8049 0.11494 1.20508 -0.249667 -0.364607
0.805 0.114996 1.2057 -0.24971 -0.364706
0.8051 0.115051 1.20631 -0.249753 -0.364804
0.8052 0.115107 1.20693 -0.249796 -0.364903
0.8053 0.115162 1.20755 -0.249839 -0.365002
0.8054 0.115218 1.20817 -0.249882 -0.3651
0.8055 0.115274 1.20879 -0.249925 -0.365199
0.8056 0.115329 1.20941 -0.249968 -0.365298
0.8057 0.115385 1.21003 -0.250011 -0.365396
0.8058 0.11544 1.21065 -0.250054 -0.365495
0.8059 0.115496 1.21127 -0.250097 -0.365593
0.806 0.115552 1.21189 -0.25014 -0.365692
0.8061 0.115607 1.21252 -0.250183 -0.36579
0.8062 0.115663 1.21314 -0.250226 -0.365889
0.8063 0.115719 1.21376 -0.250268 -0.365987
0.8064 0.115774 1.21438 -0.250311 -0.366085
0.8065 0.11583 1.21501 -0.250354 -0.366184
0.8066 0.115886 1.21563 -0.250397 -0.366282
0.8067 0.115941 1.21626 -0.250439 -0.36638
0.8068 0.115997 1.21688 -0.250482 -0.366479
0.8069 0.116053 1.2175 -0.250524 -0.366577
0.807 0.116108 1.21813 -0.250567 -0.366675
0.8071 0.116164 1.21875 -0.250609 -0.366773
0.8072 0.11622 1.21938 -0.250652 -0.366872
0.8073 0.116275 1.22001 -0.250694 -0.36697
0.8074 0.116331 1.22063 -0.250737 -0.367068
0.8075 0.116387 1.22126 -0.250779 -0.367166
0.8076 0.116443 1.22189 -0.250822 -0.367264
0.8077 0.116498 1.22251 -0.250864 -0.367362
0.8078 0.116554 1.22314 -0.250906 -0.36746
0.8079 0.11661 1.22377 -0.250949 -0.367558
0.808 0.116665 1.2244 -0.250991 -0.367656
0.8081 0.116721 1.22503 -0.251033 -0.367754
0.8082 0.116777 1.22566 -0.251075 -0.367852
0.8083 0.116833 1.22629 -0.251117 -0.36795
0.8084 0.116888 1.22692 -0.25116 -0.368048
0.8085 0.116944 1.22755 -0.251202 -0.368146
0.8086 0.117 1.22818 -0.251244 -0.368244
0.8087 0.117056 1.22881 -0.251286 -0.368341
0.8088 0.117111 1.22944 -0.251328 -0.368439
0.8089 0.117167 1.23007 -0.25137 -0.368537
0.809 0.117223 1.2307 -0.251412 -0.368635
0.8091 0.117279 1.23134 -0.251454 -0.368732
0.8092 0.117334 1.23197 -0.251495 -0.36883
0.8093 0.11739 1.2326 -0.251537 -0.368928
0.8094 0.117446 1.23324 -0.251579 -0.369025
0.8095 0.117502 1.23387 -0.251621 -0.369123
0.8096 0.117558 1.2345 -0.251663 -0.36922
0.8097 0.117613 1.23514 -0.251704 -0.369318
0.8098 0.117669 1.23577 -0.251746 -0.369415
0.8099 0.117725 1.23641 -0.251788 -0.369513
0.81 0.117781 1.23704 -0.251829 -0.36961
0.8101 0.117837 1.23768 -0.251871 -0.369708
0.8102 0.117892 1.23832 -0.251913 -0.369805
0.8103 0.117948 1.23895 -0.251954 -0.369902
0.8104 0.118004 1.23959 -0.251996 -0.37
0.8105 0.11806 1.24023 -0.252037 -0.370097
0.8106 0.118116 1.24087 -0.252079 -0.370194
0.8107 0.118172 1.2415 -0.25212 -0.370292
0.8108 0.118227 1.24214 -0.252161 -0.370389
0.8109 0.118283 1.24278 -0.252203 -0.370486
0.811 0.118339 1.24342 -0.252244 -0.370583
0.8111 0.118395 1.24406 -0.252286 -0.37068
0.8112 0.118451 1.2447 -0.252327 -0.370778
0.8113 0.118507 1.24534 -0.252368 -0.370875
0.8114 0.118563 1.24598 -0.252409 -0.370972
0.8115 0.118618 1.24662 -0.25245 -0.371069
0.8116 0.118674 1.24727 -0.252492 -0.371166
0.8117 0.11873 1.24791 -0.252533 -0.371263
0.8118 0.118786 1.24855 -0.252574 -0.37136
0.8119 0.118842 1.24919 -0.252615 -0.371457
0.812 0.118898 1.24984 -0.252656 -0.371554
0.8121 0.118954 1.25048 -0.252697 -0.371651
0.8122 0.11901 1.25112 -0.252738 -0.371747
